name,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,is_all_star
Zendon Hamilton,-3.0168667700547407,0.14713555797618022,1.1474277570545417,-1.224562198038334,0.6919272833339616,1.573464322276102,-2.299516133657649,0.9262129998515369,0
Ben Handlogten,-0.3611345393593539,0.2861703894714823,0.34576171234953335,-0.2832518353959477,-0.08746527179060114,-0.7475633800580762,0.552699944361466,-0.5508345190718318,0
Anfernee Hardaway,0.7578607968895272,1.1848648358114697,-1.030201373811819,0.5793965248552636,-0.5067403269046689,0.36818825209490696,0.26738699971557534,0.171951932644326,0
Matt Harpring,-1.1998239340477799,-0.05380245342498467,1.9478791583025985,-0.6835994850834229,0.872729214662757,-1.4279855563243278,-0.24393325772307153,-2.3295998773469235,0
Al Harrington,1.0844022115403802,-1.104103885147966,1.0059534381844617,-0.10561401795039618,0.8319301646362924,-0.007698699799177005,-0.8820022292582201,1.0808935763115919,0
Junior Harrington,-5.380927190964824,0.6279991599595144,-2.3660031196214426,1.0320698309755398,-0.006164817101023325,0.3789092811621417,-0.9351697892638171,2.1320493788189023,0
Othella Harrington,0.8098399372903962,-0.8532030603456209,0.6874500470238565,0.47275429449229855,-0.21948138069600967,-0.0063016294765194285,0.9977051658813254,-0.34403696912351467,0
Devin Harris,2.7307149974023086,-3.0854165422989657,-0.21052096141630544,-1.230689933745218,0.23151727385353307,1.5709945797378015,0.26027705506452303,-0.5054677755025743,0
Lucious Harris,3.6679176035838115,1.9449572698022946,-1.554112402993016,-0.6560589904314235,-0.9960473120662107,-0.3250185149128101,-1.7237353362713832,0.5196769660846221,0
David Harrison,-0.06999552517890685,-0.7204609353700325,-0.6431095057315753,1.274956783396924,-0.621060061430319,1.5282463720257364,0.06444226560316564,0.8546881197317915,0
Jason Hart,5.958030462289894,-0.31154817149754815,-1.3942142743299817,0.1888898900909507,0.6693018212733564,1.903966444438072,0.40591483356811325,-0.13740746755301306,0
Donnell Harvey,-4.678548556299089,1.0153257795764665,-0.9203519896636987,0.3541869317619285,1.057366808514594,-1.2525294496234152,-0.45174468300392007,-0.31749662417729524,0
Udonis Haslem,5.6259104797558965,1.601876707286104,-1.9370217737743112,-0.39823366870037147,-1.640259045365912,-1.0492589598193736,-1.5900706203730595,0.3345846391781529,0
Trenton Hassell,-0.5957338780260822,-3.836035626782565,-0.13876996396603353,-0.10355482872301085,-0.3238008150326948,0.6767057442517189,1.4661523263707288,-0.7798007271918874,0
Jarvis Hayes,-0.7119019062530281,-0.21282305830269746,-0.2355804359780611,-0.06631415905172262,-1.0307405899101068,-0.4621507933294931,0.03551073398461104,0.2667946541493797,0
Brendan Haywood,-0.22602527696723645,0.8802684269686281,-0.6031865061652747,-0.17996517073198456,-0.6021000805701411,-1.185107277664001,0.24662923433793776,-0.7654347691611687,0
Alan Henderson,0.07626107924698218,1.65949775411875,0.7348380403545038,2.9206438113282407,0.10076826092756347,1.6271231484627147,1.0853809423239487,0.6887286089758303,0
Nenê,-1.163236183285166,0.23159985640344788,0.969556345299838,0.5469208970033695,-0.0018156520264015113,-0.5290493664797903,0.9172166290303304,0.24999919397385031,0
Grant Hill,2.0042553195984816,-3.4730524542343715,-0.6077509863532412,0.3741829902871829,0.8941174815643613,0.5662541287684469,0.7308108367720108,-1.2328177833796716,1
Kirk Hinrich,-0.14347195613404046,-1.7834189520933785,-0.8716747860236276,0.09744514227407455,-0.7641777871658334,-1.6589177823455512,0.459873833531662,0.49424659235082363,0
Fred Hoiberg,-1.1063523767862042,1.0586186505014739,1.6999739123820974,-0.790225913461986,1.2086744769651911,-0.1327894779014239,-0.8594728654591633,0.6518481877610172,0
Robert Horry,-1.4689686408294251,-1.914307668099347,0.8701500949054426,1.4071017236449677,-0.5595583926981497,-0.3070885949365742,1.7016233700909666,-1.2053429811792258,0
Eddie House,1.9441591068364066,2.876742136621368,0.9170517168444017,3.448966829321358,-1.1783299634082127,1.7740846569951847,0.007375350559218734,0.4018660419369661,0
Allan Houston,1.6900599046091216,1.16508829880696,0.6869250713714383,1.5904109750945683,-0.5347754110028773,-0.7775862608876282,0.4625461030534377,-0.24259522624979496,0
Dwight Howard,0.33320041641948994,2.0058279715200533,1.1804048287092965,-1.1925161030648217,-1.1359591914080254,-0.9539458960637935,-1.1926742110312492,-0.5813480911217714,0
Josh Howard,2.535999332452463,-0.13234792053903868,-0.8338923169416755,-0.48076826305043485,0.7210319333222455,0.7515181252274605,0.4938580614289169,0.995662364883686,0
Juwan Howard,-2.2573632311483287,-1.05336437846012,-0.24591511317540554,0.4827214923268858,0.09500466058847115,-0.35364122786189084,-0.8479407810393645,0.28735783643841173,0
Troy Hudson,0.2452493820904375,-2.5667139770048695,1.156569373897583,-0.3195375688919774,-0.17827733367704146,-0.06117396186498671,0.4324862032971234,-0.5488234502299459,0
Larry Hughes,-0.42635934409587783,2.029052371681362,-0.27804747171750377,-0.47641619114924744,-0.46597157261490646,0.9172614016512007,-1.2138952096469582,0.9930153756089285,0
Ryan Humphrey,0.7524982524846896,1.0272728954649961,1.7781404230207531,0.019510743700566192,0.6009080241806055,-0.09261328650495211,1.2846458922195283,0.289573100025659,0
Kris Humphries,0.7820924422342109,0.20350652802063515,2.312642364623552,-1.485147272023105,0.7094230154988621,-1.8020112073669845,0.24793912728878062,-1.0077393120601732,0
Brandon Hunter,-0.15702870506079425,1.5624313350927288,-0.5892233683718374,-0.05204606081601054,0.7475015691658471,0.44357017267254406,0.7506778873085084,-0.7007026668557114,0
Lindsey Hunter,1.6639999825491103,1.313358245359086,0.0768104501172361,-0.5696157945225789,-0.5502640520116495,0.10611313362399594,0.8030090476207027,-0.6851481384841195,0
Steven Hunter,-4.093285675886168,-0.12055745719350539,-1.1189667770854306,0.4362947488809659,-0.5456469615079701,1.4158863891409335,0.9316954517603128,0.9520410292620317,0
Andre Iguodala,-1.4760516801893955,-0.9585195470575693,-0.4154113569546872,0.7506977115540996,1.2992289146121856,-0.5050780811550551,1.0431051285533197,-0.7092200414625367,0
Zydrunas Ilgauskas,0.7992720834993287,-2.384344692433667,0.25755899730747706,-0.44139809969934446,-0.2979781687646819,0.8839011754329352,0.07915345536593155,-0.7968067134434605,1
D.J. Mbenga,-4.525126520915296,-0.6319976481286218,-0.031076132322991452,-1.4053969935900321,1.037462036539152,0.4458883587768938,-1.805031661763012,-1.1361546826748081,0
Allen Iverson,-2.0080655582643336,0.19405115126010794,2.755505335911827,-0.45665654466809924,3.174551319174741,-0.5667962688708205,-1.3344647822871434,-1.014203119440017,1
Royal Ivey,1.2728176443666983,0.5147141257092485,0.3190397859965714,-1.15167477684019,0.15676408838403308,0.2777742622324168,-1.3138472216039248,1.274339601006318,0
Bobby Jackson,-2.5551434859379456,0.053799044913193074,0.07218352199442288,0.7324781217998814,0.591876260506165,-0.0758450581526954,0.7163945405436964,-1.624222335133089,0
Jermaine Jackson,-3.0445428288668843,1.2696186772963178,-0.1277573022120099,0.4702607327129749,1.3702020533979988,-0.23608898689558694,-1.1438453809260842,0.4491917554092395,0
Jim Jackson,1.2734079095730415,-0.2399770801707137,-0.08021483596147806,-0.6761196105810606,0.739343876824226,0.03344100643193862,-0.17545346363662528,-0.1845614849343413,0
Luke Jackson,-3.0659121395339897,-0.5622207911999434,0.8302380953948387,-0.8541026781649169,1.1050803072828252,-0.6224091740058086,-0.7564181429309218,0.519189364986102,0
Marc Jackson,-1.6441588394121973,0.6060156971270978,0.554121854011503,0.7186690943723615,0.4279672351252365,-1.7275396698002732,-0.1062964648993572,0.5456424743043775,0
Stephen Jackson,1.1836315287533765,-1.3977388517940184,0.9682329555501992,-0.0674598514945737,-0.4075900224810349,-0.3817031410002196,0.9350955113157278,0.7095399185354347,0
Casey Jacobsen,0.32190254797035434,0.43051037892454735,0.07944745871774173,1.0248165679673418,-1.2477958298923821,-0.8551345347560908,0.09646943412908618,0.6273882468786023,0
Jerome James,-5.2105172327248335,3.044965789932054,-1.4651561574365444,-1.2577115289613754,2.3320673458087358,-0.8603363896387916,0.7849335469234373,2.0314624906055165,0
LeBron James,-0.7012969860506406,-1.4929382029790965,0.7361982921097338,-0.3692154393520863,-1.0835828917019488,-0.05885327509905855,-0.2519975910751174,-0.933191095880374,1
Mike James,1.1164737595859882,-1.9978204387106986,-0.009630033714455215,0.6210693672709477,-1.766003003526303,1.2906656167549606,0.0027408884180073114,-0.9717996744533817,0
Antawn Jamison,-2.5092695512979373,-0.5311832782045047,-0.3482891235771119,1.9589268346702704,0.2553519010653898,2.166659102459165,-0.9988572766561189,0.2488737902226776,1
Marko Jarić,4.897799600007143,3.882032986336123,8.722010290929374,0.7836847150247046,6.088715936812543,1.7742539536651638,0.2340846496679327,4.12935712999281,0
Al Jefferson,-7.2792839726911245,-0.7738100550809205,-4.957391182405314,0.5978952259689196,0.7077624966054591,0.3654469097002901,1.7848201798688055,-1.1190832769558787,0
Richard Jefferson,-1.2353942476133235,3.1595794619504067,1.5867856059963001,1.0299499262040024,1.1549735376669426,-0.8307589872649235,-0.5366230975862213,-3.010001625978156,0
Jared Jeffries,1.6110331453505427,-0.38832055242555513,-1.0470658514745534,0.4904535890212503,-1.0061798909840256,-2.084736992176436,-0.609242327447981,1.1021845341291983,0
Horace Jenkins,-6.622727868055416,-2.7236529570312293,-1.360417085786084,-0.3801285809698812,1.187560616407992,-0.4381441992533343,0.6597371754898709,1.313302044740919,0
Britton Johnsen,6.418525619777249,-1.119101387821224,-3.175270696796585,0.7583805011022641,-0.5957792313071812,0.3948477861416824,0.7027833465817771,-0.11877434434876735,0
Anthony Johnson,2.816972180093881,-1.5224153930334847,-0.6532904611039417,-0.8071014612779412,-0.24634741021622222,-1.7319280768982044,1.7110241488773628,-0.8458716633229754,0
DerMarr Johnson,2.7189061830491075,0.5139848266706086,-1.7699382895780613,0.719906589373132,-1.5903052756772134,-0.6878407893292191,-0.1803273522458771,0.42657946566788124,0
Ervin Johnson,-2.901633790177136,1.585256442163511,0.5415015348770574,-0.9279452088275788,2.0675517577353526,0.6051594787037065,-2.6596984597057354,0.8865343918341331,0
Joe Johnson,1.8888617157334415,0.1344372843642064,-1.4735385469519828,-0.7408793473869973,-0.9389002611051598,1.6813943210548585,1.1072323678266969,-0.06885544739868917,0
Linton Johnson,0.9062484169804548,-0.648842132115876,1.7096685787758295,-2.4827473251142833,1.4845758603564179,1.583352544270889,-0.8610281857507934,-0.16416515855872907,0
Dahntay Jones,4.196575479614116,1.664114972457357,-2.3066984318770536,-0.5469597523469149,-2.1551943477808857,-0.3628442280177354,-0.00011171358528408692,-0.11288981379663049,0
Damon Jones,-0.06891126159341202,2.3959733110710864,-0.37601094259054,1.2788570920069648,-0.9032713465638746,0.6719503895715403,0.5322544894066293,0.29062490427845944,0
Eddie Jones,0.09797941232256005,1.2694297734200868,1.9835388482006444,0.7432118339336659,-0.05727293818175729,-1.0168689034083502,0.6998944530845747,0.42667123667476026,0
Fred Jones,1.266279030530679,-0.9809548309165829,0.30946915478236436,-0.18772413731572524,0.5537203954493538,-1.1237750456567155,0.3950346425826509,0.7065977486610971,0
James Jones,-1.6746966854338519,-0.8327835545077599,0.31686775162725045,0.5545913009677844,0.22292747308113936,0.17105319755096698,0.3175785889721195,0.18843808360119296,0
Jumaine Jones,-4.235998471218461,0.9095957967714907,-1.3317612763386764,0.4230770596506622,-0.8573904066399588,0.48014061013537723,1.8020042133317138,0.2846688012598889,0
Mark Jones,-1.3213643097682664,-0.0769940036849902,0.1525322852280433,1.1401012204167147,0.3446128442592027,0.0708804700719926,1.6503672336005777,-0.9765789973774904,0
Chris Kaman,3.3311056549017124,-0.65499847775751,-1.48277864184013,0.5451211872783874,-0.12324517975365017,-2.35540038748559,0.06828573669004147,1.7567197533671535,0
Jason Kapono,0.42544371046997037,0.03474589301941586,-0.45583403662012406,0.06039072434826041,0.20069228502944547,-1.0288093186792653,0.3665183560911121,0.15961284618545654,0
Mario Kasun,-4.680191981391006,0.518095395200983,-1.36657666769431,-0.6328043694062218,-0.46397366957003905,1.4910118661818295,0.6261413432421051,1.352979775700696,0
Viktor Khryapa,5.328081325507354,-2.1423397741161128,-2.168157465216804,0.7338236828334783,0.34542351567112384,0.1904102362940647,0.3417389090755645,1.2526931261545955,0
Jason Kidd,0.35835477806770266,-0.06448316878528698,-0.2113656837084151,0.5665502427649799,0.06305688475368083,-2.1068806955017254,0.6162455040724698,-0.5715956934197907,0
Andrei Kirilenko,-1.1576990060463674,2.8742507712796783,1.4686450424076531,2.4572489858894246,0.9417175097531286,-1.4067839350362925,1.8830984986537833,-0.7530553767264664,0
Kerry Kittles,-6.110633154233235,-0.2759004083608544,-1.119981857932192,-2.0044241081593412,0.3724994360044461,-0.31496096349004676,-1.7670386251355605,0.2416386502377144,0
Brandin Knight,-0.9554862207947421,-0.3879222958807433,-0.8050219900106633,-1.1965442849792027,-0.9172903821536488,-0.5018556016013884,-0.5253132834420462,0.45062423438528254,0
Brevin Knight,0.9509925202523924,0.5185983164389252,1.562269612982664,-0.87615944798313,1.147128303125505,-0.31924622372238026,0.2844732342578231,-0.9299381004187209,0
Kyle Korver,-0.9458233124956809,0.9002539309269507,0.5090033646818574,1.0844753442175594,-0.07293739302015179,-0.40347975931574565,-0.21364488131117296,0.7202322954390904,0
Nenad Krstić,-0.6873579092475534,0.6592532160157245,-0.6909587501265999,-0.5915008983149426,-0.7090069932979942,-1.6208629565915111,-0.18540392571712896,-0.5385673374838376,0
Toni Kukoč,-1.573368286814156,1.370540388729882,0.654218956456433,-0.18519018690422678,-0.19572371880352374,-1.0023449666975364,-0.14638411682171018,-0.05930914423618057,0
Ibo Kutluay,-2.5963870452220434,2.4432733833991995,1.1179490259388656,-1.9558690256421833,0.41350166145230666,0.031052650769090636,-3.24653233969946,-1.430625963304558,0
Christian Laettner,-4.478524153746952,1.041170693681523,-2.7274090948320224,2.7706318254333384,-1.511649586617492,1.1977559661374795,1.4889057445756546,1.8827378869435119,0
Raef LaFrentz,-3.5047516504027008,-1.3042256231061746,0.3116571624127072,0.5044458236911058,0.013670019460965648,1.3097745780799108,1.3538550161330465,-0.7863015417675842,0
Maciej Lampe,5.036028266467607,1.3538320387316487,-1.3128153468341848,0.1566699452401966,-1.2657876526437206,-1.2249937446187988,0.4822874705816912,-0.022780508448938527,0
Voshon Lenard,0.8535504610496731,-0.7848958893490507,-1.1035928986497843,-0.4443854790230795,0.5027530048097403,-0.10969245104075258,0.9496658192422828,0.04086459864802483,0
Rashard Lewis,-0.7358382833299063,0.8089802774271484,0.04439885111054839,0.139507395409578,-0.8323387475542507,-0.061616713591081236,-2.7894319813687685,0.6565906297569838,1
Randy Livingston,-3.279193959286543,-1.6724066712942065,-0.29517156985996806,-0.9578223025549447,-0.5300895320912569,-0.6268385774128603,0.8964458839003637,-1.032801445949167,0
Shaun Livingston,-2.874476653523628,1.6440528842572617,2.7324245450615976,-2.651341203052184,0.1416499783345716,0.5365421833103765,0.5645213079304757,-0.697319404732401,0
Raül López,3.4341708409894864,0.09932644684540048,-0.9593483469256273,-0.861524752628258,1.2016964048050955,3.173723861368875,0.5347097218632816,-1.6234683875514893,0
Tyronn Lue,-0.5134063250406612,0.02123028627272349,0.04428520374765871,1.0962213601594712,-0.3416799512262708,-1.1226713669530937,0.5669336756586657,-0.3100715684119751,0
George Lynch,0.8092547676541331,1.2931512873755775,-0.5135567898405126,-0.34452122073890734,-1.7649005631554904,-1.23849855012083,-1.1542977676023836,0.6936625257752584,0
Mark Madsen,0.4662337386112748,-0.4861197999147862,-0.18709610460903728,-0.42474604554327267,-1.1710807468843882,0.5680250972334029,-0.38843182969357914,-0.5760983595014556,0
Corey Maggette,-0.37706179796177547,-0.6427930750618341,-0.25079734650780466,-0.18480245161105768,-0.816644099266646,-0.35339728003842574,-0.07637582995295276,0.4200482663813767,0
Jamaal Magloire,5.444529969900669,2.2795683819311603,-2.728107334123301,-1.4882129641732376,-1.1704577823461626,0.05136347534796063,0.3711485663877369,0.48733854913513086,0
Stephon Marbury,3.6977682344861806,0.3176442937073301,-1.9010443720334331,-0.16976750160445972,0.7482392172805692,1.5754633540264344,1.1797320300622678,-1.7142708207109638,0
Shawn Marion,2.8239395500128164,-1.1434477389427131,-0.8884189258759053,-0.2077921890683126,-0.4867447386311026,-1.2551457780391586,0.3522054377415237,0.777230871621325,1
Sean Marks,-2.1554717814510966,-0.7669515314508417,-0.20440454449331966,0.4960040952291002,0.4582923283339466,-0.9452766700915997,-0.9304273679890471,0.4090646924860673,0
Donyell Marshall,3.5146007999448035,1.2257219854371921,-1.966805699429806,1.6409513438831178,-0.998785548149078,0.19072714160386303,-0.4197470262965914,0.9653173403415158,0
Darrick Martin,-1.8353514268138724,-3.275093063864634,1.5617545518940048,0.1802685521965457,-1.023608546655096,1.3443696345411116,-0.7849859967897261,-0.3868377548120227,0
Kenyon Martin,2.2240516466431695,-1.9585173115999541,-1.2448343249379727,-1.4039733624600725,0.4833709709868818,2.087806145175117,-0.10313930340230665,-1.1834140565719014,0
Kevin Martin,3.176189580076873,-0.5150989258169367,-0.7397592894304681,-1.5145922835700705,-0.6959622076926967,1.9539515997257133,-1.127234535476936,-0.1406359445896687,0
Desmond Mason,3.667529679897295,1.0722491815641135,-0.16011092129910812,-0.7374253778680933,-0.30584492139475683,-1.2382973919607956,-0.14079820763959525,-0.5529533685930322,0
Tony Massenburg,0.8373076897502517,-0.5063617027168167,-1.0025259494396326,-0.9589906751554664,-0.9047398926554223,-0.3874179593283951,-1.0634768872739349,0.8672593923435191,0
Walter McCarty,2.7571553934834836,-0.9991645840722203,0.08469823511060208,1.5892215198095025,0.9436314803187582,-0.5151215930522417,0.6871979018173381,0.11757819954699596,0
Jelani McCoy,-6.246844634290815,-3.3508724549894557,-0.5672345754715373,-1.504702307495794,-0.5360403998911383,1.554078956158834,-0.3131374385273901,0.6735780641921395,0
Antonio McDyess,0.6919268741489537,-0.43077429143956397,-0.6256663341460994,-0.5623074258342713,-0.5449958570270137,-1.3610201406142397,-0.08237019140404737,-0.03366793896711186,0
Tracy McGrady,0.010445534997352167,1.7401340233754847,0.5115989314134505,1.5802284539971871,0.2958696783489325,0.7689710911668729,0.1748841092330312,-0.11560911184888902,1
Jeff McInnis,-0.46304573688294004,-0.8903279388986258,0.7497812707081553,0.2322213797691775,0.475205154564977,0.44371096624459244,-1.076294404351325,1.190646190372064,0
Aaron McKie,0.2752102642429061,-0.20472538546479524,0.9502637247392075,0.5391913010891055,-0.06467131599211141,0.29772182751325116,0.6336003757769638,-0.004232217329383968,0
Keith McLeod,3.956359140845674,-2.5606912630897116,-0.5932582805492437,-1.8705358103160101,0.3782146395948714,1.3087445130582471,-0.32774546763788004,-0.305813679066816,0
Stanislav Medvedenko,2.6783038428604256,1.0274042526933143,-2.238071698687334,-0.6609178502176238,-1.166608334889832,-0.19587903029202425,-0.8514610574607971,-0.15094245546247584,0
Ron Mercer,0.1336048666250895,0.3736168427937075,1.1299992469082885,0.5726452085291018,0.024144142492950937,1.6542514131041568,0.15663335554540767,-0.050176856104061834,0
Chris Mihm,0.7519002365648644,-0.26301936488557165,0.7376747009189182,-1.1054387209248655,-0.16061464328147246,-0.31761825741540634,-0.6403118120878412,0.7469923711936577,0
Darius Miles,-1.5237854730400011,0.11960195947769733,1.9717053279630132,1.3495331845083418,0.7707822208436784,-1.0150574801267072,1.196152247046508,0.5336189591576086,0
Darko Miličić,6.831003005519676,-1.0724675415864062,-2.017544238493329,-0.6689568742609155,1.1389063825917116,2.248691117307122,0.5194611612716463,-0.289980655042712,0
Andre Miller,-4.86681732383689,-1.2175817140672889,-0.24172997582011083,0.55308288678662,0.966477350028829,-1.1999947084770202,0.5198700661780405,0.20049385825021396,0
Anthony Miller,3.9678488116306174,1.7306425250112014,-2.264779875258826,-0.029180230285022396,-2.12996020651445,-0.46787627960587,-1.764268237185239,0.8116507797642856,0
Brad Miller,0.554562386900871,0.5004301545965711,-0.5761148899380654,0.23237022377986244,-1.0811494658419356,0.02298848391140131,-0.2956623146397075,0.981235798681107,0
Mike Miller,-1.024039215995247,0.4327567208793516,-0.5494748369132781,1.2605434814996503,0.10356989502155287,0.8803812612503693,-0.20587427174764403,0.8910658437106503,0
Reggie Miller,1.2022415468526972,1.0929617694981684,-0.7520256932199808,0.9159961540742034,-0.40492840127354807,-0.6782351037758703,-0.388066291607415,0.1050108560165735,0
Yao Ming,-0.34139064369344113,-0.8898326379724469,2.0385335519528645,1.482881880924653,-0.33550479259738125,1.604315570280178,-0.34163415038064476,-0.29085632494323527,1
Cuttino Mobley,-0.4808692582875481,0.056381256354899295,0.9003788101345345,0.09476008077848272,0.08819511149752604,-1.9829467667675893,0.864743639223032,0.11853025698903918,0
Nazr Mohammed,0.7171043592089357,-3.026519364509453,-0.029117562402762722,-0.21374246855520324,0.24761278585780816,0.1396958925738461,0.7848404964141508,-1.0424303063286748,0
Jérôme Moïso,-1.322669853326033,-2.151791685565882,-0.6581557098725005,0.44844719928074406,1.0274493630958608,-0.5482360155939103,-0.022974546451833524,0.22293325815793227,0
Mikki Moore,3.019258014480113,-1.3860660612381106,-0.8949563704667849,1.5010043222748723,-0.9453361691065675,1.945401025075658,-0.30788704061076044,-0.2423891420916413,0
Alonzo Mourning,-1.7288185347089273,0.43094273167060426,-0.33319444038999263,-0.9402497071114967,0.19395036101074867,-1.4456517284610386,-1.5780961946321248,0.4231719153674091,0
Troy Murphy,-2.45814877287239,-1.6713843684747283,-0.007284188792923582,-0.2984893408369401,-0.4325985463958039,-1.5663773639379845,1.3403069305459672,-0.4507229798035709,0
Lamond Murray,1.0226855506440817,2.7931231710042455,0.23990442559623051,2.5730684271033857,0.4996705455862056,2.0768966881429005,-0.5140760418546708,-0.048830006335003326,0
Ronald Murray,-2.2107085051771493,3.139855503250738,-0.14502800825564574,2.6694299848720227,-2.486282561480437,1.6196038591970277,0.4726333741849051,2.204310831718751,0
Dikembe Mutombo,1.0017856722622736,0.5473926662600664,1.5222241958022324,0.7468541042433582,-0.05191253618541361,-0.5930058492151011,0.43867795223847367,-0.46450203025710785,0
Mamadou N'Diaye,0.4003559168396913,2.020880988815081,1.5615006464677463,-0.9628063660557131,-0.5314121147405111,-0.9534508189221951,-0.7580312311915641,-1.016566555273992,0
Boštjan Nachbar,-0.3211257355376974,0.6567858435154001,-0.5547077826666814,0.6722252459231169,0.7079614137538733,1.550570657618758,-0.3416622428682485,0.15182848549973257,0
Lee Nailon,-2.965108571812987,-0.13798816461826255,0.2490364155482764,0.11650759996919462,0.2121582676789698,0.23582553445753904,-1.5052659327571971,-0.5562433139604099,0
Eduardo Nájera,-0.677727553096375,-2.1612619222351137,0.9800692581552838,0.3750612607967177,-0.7608332928206423,0.4081610859784968,0.21874749031140553,-0.5701775112388651,0
Steve Nash,1.2266204018119709,0.6166366338282264,0.9336194359651934,0.7065519039279388,-0.4199461928007433,-0.28099019525787083,0.501219864811246,1.1293047790405877,1
Jameer Nelson,-2.1896781132677283,2.5618454139712643,0.6720972411863253,-0.6083737956024166,1.1988156785870006,1.5816289554083287,-0.8230392308653314,0.4520735189211628,0
Rasho Nesterović,-0.936851618271458,2.3684280767302477,1.2452338475050733,-0.7191254914919778,-0.22037674117755954,0.24476383328598883,0.5094608559323753,-0.0156116786978934,0
Ira Newble,0.5034647194153828,0.12344570486081113,3.945271833421356,-1.1871001337437803,0.28289492696415247,-0.8145501468050377,0.8927243755463485,-1.8211348667237437,0
Andrés Nocioni,1.8001754329929374,-3.227235440638681,0.13605740414247713,-0.7508748232133118,-1.3915923815438964,1.7298918890846344,-0.8382177185972715,-0.13241445245812888,0
Moochie Norris,1.6489634657926133,0.6102128546243986,-1.831971664838084,-0.8484844433351736,-0.04748322102076554,-0.2029212893334237,1.1536554389458304,-0.5595077405939365,0
Dirk Nowitzki,2.48981107704556,1.003864626646933,0.21275083642897602,-1.1497991260606653,0.05299697123876304,0.12970651925497503,-0.24833570631458549,-1.1447630049322484,1
Jermaine O'Neal,-1.6030053860894622,1.3730790672444215,0.9101246569570266,0.8211434161030247,-0.9624055807777967,0.08631647298007156,-0.5928160489337411,0.7463616699547985,1
Shaquille O'Neal,-2.8851434360834394,1.043052930371877,-0.6218385402992442,0.7148140486464,0.6355052908378102,-0.2979339598189844,0.8234937330768692,-0.9188944815335136,1
Lamar Odom,-8.19495713534388,-0.7965165585798554,-3.2268981597099597,-2.439419826103668,1.9995742188276304,-0.20144824654165644,-0.8214510201304307,-0.4588169126075064,0
Emeka Okafor,0.5587956752715938,0.4282700230611586,0.03602819582295203,-0.38956341279990964,0.11824017634507819,0.8611534690528878,-1.6465207282304897,0.800109796451967,0
Mehmet Okur,3.550082587531325,3.346749267353889,8.374601029581415,0.5279426227605136,1.9361132603649374,0.8379980931517635,3.8215804735626326,3.671747038850214,0
Kevin Ollie,-1.8569051803625982,-2.189832570242624,5.317032655498418,-1.0035415890183572,3.70036945298942,0.39259720514786517,5.161318560578057,3.803092733064095,0
Michael Olowokandi,-3.861423497161578,-2.140404720867563,2.0240347025171386,-2.1156325271089074,3.982511399817466,0.9743931092418705,-1.7296763889319362,0.8826319156074282,0
Greg Ostertag,-2.227222945313761,3.627419597508415,0.37694053582975207,2.056211419185762,3.976063724891724,-2.276226837246839,-5.459049539937744,-0.5098907129797812,0
Bo Outlaw,0.7442282297104676,0.33919174688565285,-0.06749178705662068,-0.975179848078135,0.6287789704807054,-0.5525284328575744,-0.28722398061499527,-0.2781860233886772,0
Travis Outlaw,-2.721445994797878,-0.06759998804069978,-0.0658331660355222,-0.7653974908030781,0.2987679002535896,-0.8687310215120327,-1.3118823768780936,-0.04002356603884963,0
Zaza Pachulia,1.35907623670137,0.04399203110239721,0.14620605343257959,-0.15961421196860767,-0.15514769829364594,-2.4912370007413633,0.30166233953837734,-0.17768336732748496,0
Scott Padgett,2.3264377544734494,-1.2028717334767982,0.19356930625534302,0.1049010951934306,-0.5266269759485912,-0.7156072678290407,-0.2767943074068525,0.719858293577978,0
Milt Palacio,-6.68935464989594,-0.7823828750604583,-0.9404916067595639,-2.634162931720637,0.11202252942485665,-0.6767046448319428,2.066106404978474,-2.7411971460419626,0
Jannero Pargo,2.54143914836336,-0.8088414757807283,-1.9397406577743495,0.16799407021912094,0.8151331270128838,-0.0817769824932894,0.007402688074742474,-0.13017522559498645,0
Smush Parker,-0.9311422032980644,-1.2522454785872998,2.652137661699471,1.2743940716309679,0.12717990844111654,-0.7000095308719737,-0.849728894379345,-0.2157366896259702,0
Tony Parker,0.8654080884802434,0.009719034980057113,-1.7371144934472924,0.36026905443196644,0.04843220377875722,-0.1946285356629559,0.3063455611363438,0.024796786294535987,0
Ruben Patterson,-4.181923565035607,-1.6587485602691265,-0.5370931471107562,-0.09057745613344206,0.3001393016775249,0.6065691259799071,0.46726236663886483,-0.28786335697214455,0
Sasha Pavlović,-1.7975543284380158,-3.029598819336575,0.038208148697802286,0.9373762108654552,-0.26024330300779724,2.0130177499381547,0.5339133191566697,-1.5029129901409197,0
Gary Payton,0.3402843032701005,0.2509796027146315,0.9699230398465999,-0.6049595847357704,-0.36750638484763143,-0.5349655784956081,-0.021783792306634187,-0.555316435793913,0
Anthony Peeler,-1.4477398984059178,0.4442983735526272,-0.7202440130339193,1.2849217962641193,-1.0886551322465825,-0.7872687742106426,-0.7363808630267326,1.1910296225241788,0
Kirk Penney,7.250104554002668,-1.0215221345489898,-2.7394830341930363,0.20136960867881273,-0.8874224285892048,-0.09306217562978283,0.47276133942938864,-0.08711517921587571,0
Kendrick Perkins,0.6799986575502996,-1.1607283819395688,-0.4134212278494326,-0.2615392130185907,-0.19759546793343835,-1.1491915225329445,1.3461737297979888,-1.361049634752978,0
